new_cases,new_cases_smoothed,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,hosp_patients,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,population
5166,4835.429,683,826.143,1.01,2867,17867,0.1983,5,0,0,0,0,0,0,79.63,68207114
4975,4835,1015,840.571,1.02,2703,17063,0.1904,5.3,0,0,0,0,0,0,79.63,68207114
3750,4695,816,799.143,1.02,2702,16604,0.1771,5.6,0,0,0,0,0,0,79.63,68207114
3468,4639.571,364,789.429,1,2580,16555,0.1641,6.1,0,0,0,0,0,0,79.63,68207114
4702,4617.286,320,753.286,0.98,2460,16662,0.1663,6,0,0,0,0,0,0,79.63,68207114
4726,4611.286,970,717,0.96,2353,15877,0.1489,6.7,0,0,0,0,0,0,79.63,68207114
5442,4604.143,771,705.571,0.97,2286,15521,0.1232,8.1,0,0,0,0,0,0,79.63,68207114
4956,4574.143,636,698.857,0.96,2224,15164,0.1011,9.9,0,0,0,0,0,0,79.63,68207114
4728,4538.857,699,653.714,0.95,2178,14723,0.0876,11.4,0,0,0,0,0,0,79.63,68207114
3226,4464,584,620.571,0.91,2068,14380,0.0787,12.7,0,0,0,0,0,0,79.63,68207114
2975,4393.571,253,604.714,0.87,2009,14188,0.0709,14.1,0,0,0,0,0,0,79.63,68207114
3378,4204.429,272,597.857,0.81,1936,14097,0.0619,16.2,0,0,0,0,0,0,79.63,68207114
3685,4055.714,725,562.857,0.79,1874,13723,0.0572,17.5,0,0,0,0,0,0,79.63,68207114
3831,3825.571,647,545.143,0.79,1802,13148,0.0531,18.8,0,0,0,0,0,0,79.63,68207114
3767,3655.714,458,519.714,0.81,1685,12626,0.0514,19.5,0,0,0,0,0,0,79.63,68207114
3049,3415.857,580,502.714,0.8,1642,12053,0.048,20.8,0,0,0,0,0,0,79.63,68207114
2150,3262.143,275,458.571,0.81,1585,12015,0.0448,22.3,0,0,0,0,0,0,79.63,68207114
2321,3168.714,217,453.429,0.84,1538,11727,0.0431,23.2,0,0,0,0,0,0,79.63,68207114
3584,3198.143,187,441.286,0.87,1485,11967,0.044,22.7,0,0,0,0,0,0,77.78,68207114
3390,3156,615,425.571,0.84,1414,11591,0.0429,23.3,0,0,0,0,0,0,77.78,68207114
3299,3080,448,397.143,0.81,1342,11342,0.0414,24.2,0,0,0,0,0,0,71.3,68207114
2610,2914.714,352,382,0.78,1314,10921,0.0388,25.8,0,0,0,0,0,0,71.3,68207114
2517,2838.714,350,349.143,0.79,1337,10691,0.0369,27.1,0,0,0,0,0,0,71.3,68207114
2070,2827.286,411,368.571,0.81,1234,10238,0.0358,27.9,0,0,0,0,0,0,71.3,68207114
1826,2756.571,67,347.143,0.82,1196,10199,0.0348,28.7,0,0,0,0,0,0,71.3,68207114
2575,2612.429,146,341.286,0.84,1141,10231,0.0332,30.1,0,0,0,0,0,0,71.3,68207114
3041,2562.571,501,325,0.85,1106,10013,0.0327,30.6,0,0,0,0,0,0,71.3,68207114
2709,2478.286,329,308,0.83,1034,9563,0.0316,31.6,0,0,0,0,0,0,71.3,68207114
2542,2468.571,273,296.714,0.8,1008,9293,0.0308,32.5,0,0,0,0,0,0,71.3,68207114
2030,2399,291,288.286,0.76,964,9184,0.0302,33.2,0,0,0,0,0,0,71.3,68207114
1507,2318.571,220,261,0.74,928,8814,0.0296,33.8,0,0,0,0,0,0,71.3,68207114
1348,2250.286,379,305.571,0.71,886,8814,0.03,33.3,0,0,0,0,0,0,71.3,68207114
1608,2112.143,104,299.571,0.69,863,8836,0.0247,40.5,0,0,0,0,0,0,71.3,68207114
1650,1913.429,131,246.714,0.68,847,8732,0.0226,44.2,0,0,0,0,0,0,71.3,68207114
1803,1784,422,260,0.71,783,8220,0.0215,46.5,0,0,0,0,0,0,71.3,68207114
1734,1668.571,343,270,0.73,751,7907,0.0204,48.9,0,0,0,0,0,0,71.3,68207114
1504,1593.429,274,267.571,0.73,719,7586,0.0191,52.3,0,0,0,0,0,0,69.44,68207114
1099,1535.143,154,258.143,0.73,704,7268,0.0181,55.2,0,0,0,0,0,0,69.44,68207114
1069,1495.286,60,212.571,0.74,679,7238,0.017,58.9,0,0,0,0,0,0,69.44,68207114
1434,1470.429,86,210,0.74,652,7248,0.0189,52.9,0,0,0,0,0,0,67.59,68207114
1467,1444.286,250,227,0.74,636,7087,0.0178,56.1,0,0,0,0,0,0,67.59,68207114
1343,1378.571,254,203,0.73,602,6815,0.0163,61.5,0,0,0,0,0,0,67.59,68207114
1234,1307.143,130,172.571,0.72,571,6580,0.0151,66,0,0,0,0,0,0,67.59,68207114
1105,1250.143,258,170.286,0.71,554,6379,0.0144,69.5,0,0,0,0,0,0,67.59,68207114
793,1206.429,143,168.714,0.7,540,6149,0.0139,72.2,0,0,0,0,0,0,67.59,68207114
717,1156.143,54,167.857,0.72,515,5944,0.0131,76.4,0,0,0,0,0,0,67.59,68207114
1087,1106.571,47,162.286,0.76,509,5931,0.0118,84.6,0,0,0,0,0,0,73.15,68207114
1154,1061.857,197,154.714,0.79,491,5736,0.0113,88.9,0,0,0,0,0,0,73.15,68207114
1182,1038.857,164,141.857,0.82,439,5475,0.011,91,0,0,0,0,0,0,73.15,68207114
1001,1005.571,76,134.143,0.82,390,5179,0.0106,94.7,0,0,0,0,0,0,73.15,68207114
1053,998.143,131,116,0.83,393,5090,0.0105,94.9,0,0,0,0,0,0,73.15,68207114
887,1011.571,107,110.857,0.84,390,4941,0.0106,94.4,0,0,0,0,0,0,73.15,68207114
807,1024.429,27,107,0.86,393,4908,0.011,91,0,0,0,0,0,0,73.15,68207114
1029,1016.143,29,104.429,0.87,385,4870,0.0115,86.9,0,0,0,0,0,0,71.3,68207114
1077,1005.143,120,93.429,0.88,378,4863,0.0116,86,0,0,0,0,0,0,71.3,68207114
999,979,110,85.714,0.88,357,4719,0.0116,86.3,0,0,0,0,0,0,71.3,68207114
1020,981.714,67,84.429,0.88,352,4560,0.0118,84.6,0,0,0,0,0,0,71.3,68207114
980,971.286,84,77.714,0.85,330,4414,0.0119,84.2,0,0,0,0,0,0,71.3,68207114
666,939.714,71,72.571,0.8,346,4252,0.0118,84.6,0,0,0,0,0,0,71.3,68207114
622,913.286,31,73.143,0.81,310,4222,0.0117,85.5,0,0,0,0,0,0,71.3,68207114
892,893.714,13,70.857,0.83,340,4281,0.0116,86.6,0,0,0,0,0,0,71.3,68207114
882,865.857,94,67.143,0.82,311,4134,0.0114,87.4,0,0,0,0,0,0,71.3,68207114
775,833.857,87,63.857,0.81,316,4030,0.0109,91.4,0,0,0,0,0,0,71.3,68207114
697,787.714,99,68.429,0.78,276,3850,0.0095,105.2,0,0,0,0,0,0,71.3,68207114
638,738.857,77,67.429,0.72,268,3620,0.0088,113.3,0,0,0,0,0,0,71.3,68207114
633,734.143,40,63,0.69,270,3544,0.0086,116,0,0,0,0,0,0,71.3,68207114
395,701.714,31,63,0.66,270,3557,0.0081,123,0,0,0,0,0,0,71.3,68207114
604,660.571,21,64.143,0.63,262,3748,0.0076,131.1,0,0,0,0,0,0,71.3,68207114
403,592.143,53,58.286,0.51,279,3383,0.0065,153.6,0,0,0,0,0,0,71.3,68207114
60,490,97,59.714,0.43,259,3198,0.0052,192.9,0,0,0,0,0,0,71.3,68207114
4,391,41,51.429,0.49,239,3079,0.0043,232.7,0,0,0,0,0,0,71.3,68207114
502,371.571,49,47.429,0.74,231,2942,0.004,253,0,0,0,0,0,0,71.3,68207114
624,370.286,32,46.286,0.89,221,2802,0.0039,254.8,0,0,0,0,0,0,69.91,68207114
516,387.571,19,44.571,0.95,217,2741,0.004,248,0,0,0,0,0,0,69.91,68207114
358,352.429,11,43.143,0.96,209,2699,0.0037,272.2,0,0,0,0,0,0,64.35,68207114
581,377.857,54,43.286,1.03,197,2598,0.0039,255.1,0,0,0,0,0,0,64.35,68207114
630,459.286,57,37.571,1.14,185,2454,0.0047,212.1,0,0,0,0,0,0,64.35,68207114
642,550.429,31,36.143,1.16,188,2345,0.0055,182.2,0,0,0,0,0,0,64.35,68207114
512,551.857,34,34,1.15,191,2244,0.0054,185.3,0,0,0,0,0,0,64.35,68207114
820,579.857,17,31.857,1.21,168,2119,0.0054,183.9,0,0,0,0,0,0,64.35,68207114
650,599,9,30.429,1.22,159,2101,0.0055,180.2,0,0,0,0,0,0,64.35,68207114
534,624.143,10,30.286,1.24,162,2113,0.0057,175.3,0,0,0,0,0,0,64.35,68207114
1240,718.286,44,28.857,1.32,145,1993,0.0065,154.8,0,0,0,0,0,0,64.35,68207114
538,705.143,26,24.429,1.15,153,1974,0.0062,160.3,0,0,0,0,0,0,64.35,68207114
643,705.286,24,23.429,1.08,142,1829,0.0061,163.8,0,0,0,0,0,0,64.35,68207114
687,730.286,26,22.286,1.07,143,1804,0.0061,164,0,0,0,0,0,0,64.35,68207114
827,731.286,9,21.143,1.06,137,1776,0.0061,165.2,0,0,0,0,0,0,64.35,68207114
726,742.143,11,21.429,1.03,131,1742,0.006,165.8,0,0,0,0,0,0,64.35,68207114
580,748.714,10,21.429,0.96,129,1734,0.006,166.5,0,0,0,0,0,0,64.35,68207114
445,635.143,25,18.714,0.9,137,1634,0.005,198.2,0,0,0,0,0,0,64.35,68207114
560,638.286,17,17.429,0.97,110,1747,0.0051,196.9,0,0,0,0,0,0,64.35,68207114
769,656.286,9,15.286,1.06,111,1538,0.0053,188.2,0,0,0,0,0,0,64.35,68207114
769,668,32,16.143,1.08,104,1453,0.0055,181.4,0,0,0,0,0,0,64.35,68207114
767,659.429,15,17,1.08,93,1401,0.0054,184.2,0,0,0,0,0,0,64.35,68207114
745,662.143,8,16.571,1.08,92,1383,0.0054,184.3,0,0,0,0,0,0,64.35,68207114
685,677.143,3,15.571,1.06,97,1370,0.0056,179.7,0,0,0,0,0,0,64.35,68207114
550,692.143,21,15,1.04,93,1369,0.0056,177.6,0,0,0,0,0,0,64.35,68207114
797,726,34,17.429,1.1,87,1350,0.0058,171.7,0,0,0,0,0,0,64.35,68207114
846,737,0,16.143,1.12,84,1314,0.0058,173,0,0,0,0,0,0,64.35,68207114
880,752.857,20,14.429,1.12,86,1266,0.0059,170.5,0,0,0,0,0,0,64.35,68207114
761,752,13,14.143,1.1,92,1290,0.0059,170.1,0,0,0,0,0,0,69.91,68207114
743,751.714,5,13.714,1.1,85,1254,0.0058,173.7,0,0,0,0,0,0,69.91,68207114
942,788.429,1,13.429,1.14,77,1251,0.0058,173.1,0,0,0,0,0,0,69.91,68207114
674,806.143,18,13,1.1,76,1216,0.0058,171.2,0,0,0,0,0,0,69.91,68207114
892,819.714,14,10.143,1.13,73,1200,0.0059,170.1,0,0,0,0,0,0,69.91,68207114
951,834.714,18,12.714,1.13,69,1155,0.0059,168.6,0,0,0,0,0,0,69.91,68207114
871,833.429,12,11.571,1.1,67,1094,0.0059,170.4,0,0,0,0,0,0,69.91,68207114
758,833,3,10.143,1.11,62,1027,0.0058,173.2,0,0,0,0,0,0,69.91,68207114
1062,878.571,5,10.143,1.17,65,983,0.0059,168.9,0,0,0,0,0,0,69.91,68207114
818,860.857,18,12.571,1.18,70,1087,0.0057,174.5,0,0,0,0,0,0,69.91,68207114
1148,928.571,13,11.857,1.23,73,1039,0.0061,162.7,0,0,0,0,0,0,69.91,68207114
1013,945.857,20,12.714,1.22,80,1004,0.0062,162.2,0,0,0,0,0,0,69.91,68207114
1129,971.286,18,12.714,1.22,75,1008,0.0063,157.5,0,0,0,0,0,0,66.2,68207114
1444,1053.143,11,12.571,1.22,73,995,0.0068,146.9,0,0,0,0,0,0,66.2,68207114
1012,1089.429,3,12.571,1.13,76,974,0.0069,145.6,0,0,0,0,0,0,66.2,68207114
1105,1095.571,5,12.571,1.05,78,979,0.0068,146.2,0,0,0,0,0,0,66.2,68207114
715,1080.857,3,10.429,1.01,73,982,0.0067,148.7,0,0,0,0,0,0,66.2,68207114
1089,1072.429,12,10.286,1.03,73,953,0.0066,150.7,0,0,0,0,0,0,66.2,68207114
816,1044.286,17,9.857,1.02,70,924,0.0064,155.4,0,0,0,0,0,0,66.2,68207114
1182,1051.857,6,8.143,1.05,76,909,0.0064,155.7,0,0,0,0,0,0,66.2,68207114
1034,993.286,2,6.857,1.07,72,888,0.006,166.7,0,0,0,0,0,0,66.2,68207114
1288,1032.714,18,9,1.11,71,943,0.0063,159.9,0,0,0,0,0,0,66.2,68207114
1041,1023.571,6,9.143,1.06,72,870,0.0062,160.2,0,0,0,0,0,0,66.2,68207114
974,1060.571,4,9.286,1.09,68,876,0.0065,154.1,0,0,0,0,0,0,66.2,68207114
1188,1074.714,16,9.857,1.13,68,844,0.0064,156.2,0,0,0,0,0,0,66.2,68207114
1051,1108.286,16,9.714,1.15,64,829,0.0065,153,0,0,0,0,0,0,66.2,68207114
1522,1156.857,12,10.571,1.18,71,840,0.0067,148.9,0,0,0,0,0,0,66.2,68207114
1278,1191.714,9,11.571,1.15,60,818,0.007,143.2,0,0,0,0,0,0,66.2,68207114
1108,1166,12,10.714,1.16,66,833,0.0068,146.3,0,0,0,0,0,0,66.2,68207114
1715,1262.286,1,10,1.22,68,831,0.0073,136.3,0,0,0,0,0,0,66.2,68207114
1406,1324,2,9.714,1.23,71,854,0.0076,132.3,0,0,0,0,0,0,66.2,68207114
1300,1340,3,7.857,1.22,82,861,0.0078,128.5,0,0,0,0,0,0,64.35,68207114
1509,1405.429,10,7,1.25,81,803,0.0082,122.2,0,0,0,0,0,0,64.35,68207114
1735,1435.857,13,7.143,1.31,76,817,0.0084,118.8,0,0,0,0,0,0,64.35,68207114
1940,1530.429,10,7.286,1.37,69,818,0.0088,113.2,0,0,0,0,0,0,64.35,68207114
1813,1631.143,12,7.286,1.45,67,812,0.0095,105.8,0,0,0,0,0,0,64.35,68207114
2983,1812.286,2,7.429,1.57,69,817,0.0105,95.4,0,0,0,0,0,0,64.35,68207114
2950,2032.857,3,7.571,1.59,77,902,0.0116,86.5,0,0,0,0,0,0,64.35,68207114
2461,2198.714,32,11.714,1.49,80,894,0.012,83.3,0,0,0,0,0,0,64.35,68207114
2661,2363.286,8,11.429,1.43,80,924,0.0126,79.2,0,0,0,0,0,0,64.35,68207114
2919,2532.429,14,11.571,1.42,78,944,0.013,76.7,0,0,0,0,0,0,64.35,68207114
3541,2761.143,6,11,1.43,143,770,0.0133,75,0,0,0,0,0,0,64.35,68207114
3497,3001.714,9,10.571,1.38,86,812,0.014,71.6,0,0,0,0,0,0,64.35,68207114
3330,3051.286,5,11,1.3,92,843,0.0138,72.5,0,0,0,0,0,0,64.35,68207114
2621,3004.286,9,11.857,1.26,105,982,0.0133,75,0,0,0,0,0,0,65.74,68207114
3109,3096.857,27,11.143,1.28,115,1066,0.0137,73.2,0,0,0,0,0,0,65.74,68207114
3991,3286.857,20,12.857,1.31,124,1106,0.0142,70.2,0,0,0,0,0,0,65.74,68207114
3400,3355.571,21,13.857,1.29,127,1162,0.0145,68.9,0,0,0,0,0,0,65.74,68207114
4322,3467.143,27,16.857,1.32,138,1221,0.0152,65.7,0,0,0,0,0,0,65.74,68207114
4422,3599.286,27,19.429,1.32,144,1300,0.0156,64,0,0,0,0,0,0,65.74,68207114
3899,3680.571,18,21.286,1.3,165,1398,0.0159,62.8,0,0,0,0,0,0,65.74,68207114
4376,3931.286,11,21.571,1.38,181,1558,0.0172,58.1,0,0,0,0,0,0,65.74,68207114
4926,4190.857,37,23,1.43,211,1636,0.0187,53.5,0,0,0,0,0,0,65.74,68207114
6180,4503.571,37,25.429,1.47,228,1730,0.0202,49.6,0,0,0,0,0,0,65.74,68207114
6635,4965.714,40,28.143,1.48,243,1846,0.0219,45.7,0,0,0,0,0,0,67.59,68207114
6874,5330.286,34,29.143,1.42,262,2020,0.0234,42.7,0,0,0,0,0,0,67.59,68207114
6041,5561.571,35,30.286,1.29,261,2033,0.0245,40.8,0,0,0,0,0,0,67.59,68207114
5692,5817.714,17,30.143,1.2,276,2188,0.0255,39.2,0,0,0,0,0,0,67.59,68207114
4052,5771.429,13,30.429,1.23,297,2399,0.0252,39.7,0,0,0,0,0,0,67.59,68207114
7143,6088.143,71,35.286,1.32,314,2420,0.0261,38.4,0,0,0,0,0,0,67.59,68207114
7109,6220.857,71,40.143,1.36,333,2530,0.0266,37.6,0,0,0,0,0,0,67.59,68207114
6914,6260.714,59,42.857,1.43,341,2592,0.027,37.1,0,0,0,0,0,0,67.59,68207114
6980,6275.857,66,47.429,1.6,369,2723,0.0272,36.8,0,0,0,0,0,0,67.59,68207114
12872,7251.714,49,49.429,1.9,369,2867,0.0311,32.2,0,0,0,0,0,0,67.59,68207114
22961,9718.714,33,51.714,2.08,369,3056,0.0417,24,0,0,0,0,0,0,67.59,68207114
12601,10940,19,52.571,1.83,393,3370,0.046,21.7,0,0,0,0,0,0,67.59,68207114
14551,11998.286,76,53.286,1.63,410,3642,0.05,20,0,0,0,0,0,0,67.59,68207114
14165,13006.286,70,53.143,1.48,442,3893,0.054,18.5,0,0,0,0,0,0,67.59,68207114
17541,14524.429,77,55.714,1.42,436,4085,0.0588,17,0,0,0,0,0,0,67.59,68207114
13864,15507.857,87,58.714,1.32,440,4170,0.0618,16.2,0,0,0,0,0,0,67.59,68207114
15165,15835.429,81,63.286,1.24,469,4358,0.063,15.9,0,0,0,0,0,0,67.59,68207114
12872,14394.143,65,67.857,1.18,477,4670,0.0568,17.6,0,0,0,0,0,0,67.59,68207114
14010,14595.429,50,72.286,1.25,507,4959,0.0586,17.1,0,0,0,0,0,0,60.19,68207114
17236,14979,143,81.857,1.28,516,5293,0.0586,17.1,0,0,0,0,0,0,60.19,68207114
19728,15773.714,137,91.429,1.28,563,5598,0.0604,16.6,0,0,0,0,0,0,60.19,68207114
18981,15979.429,138,100.143,1.24,581,5933,0.0615,16.3,0,0,0,0,0,0,60.19,68207114
15635,16232.429,136,107.143,1.18,592,6296,0.0621,16.1,0,0,0,0,0,0,60.19,68207114
16171,16376.143,150,117,1.15,614,6545,0.0619,16.2,0,0,0,0,0,0,60.19,68207114
16981,16963.143,67,117.286,1.18,630,6829,0.0626,16,0,0,0,0,0,0,60.19,68207114
18822,17650.571,80,121.571,1.26,658,7334,0.064,15.6,0,0,0,0,0,0,65.74,68207114
21331,18235.571,241,135.571,1.3,698,7852,0.0671,14.9,0,0,0,0,0,0,65.74,68207114
26694,19230.714,191,143.286,1.3,712,8132,0.0702,14.2,0,0,0,0,0,0,65.74,68207114
21247,19554.429,189,150.571,1.22,708,8311,0.07,14.3,0,0,0,0,0,0,67.59,68207114
20542,20255.429,224,163.143,1.18,744,8886,0.0716,14,0,0,0,0,0,0,75,68207114
23012,21232.714,174,166.571,1.16,788,9262,0.0749,13.3,0,0,0,0,0,0,75,68207114
19790,21634,151,178.571,1.13,828,9786,0.0759,13.2,0,0,0,0,0,0,75,68207114
20891,21929.571,102,181.714,1.15,853,10108,0.0774,12.9,0,0,0,0,0,0,75,68207114
22911,22155.286,367,199.714,1.15,903,10938,0.0781,12.8,0,0,0,0,0,0,75,68207114
24711,21872,310,216.714,1.12,957,11434,0.0774,12.9,0,0,0,0,0,0,75,68207114
23068,22132.143,280,229.714,1.1,974,11583,0.0783,12.8,0,0,0,0,0,0,75,68207114
24410,22684.714,274,236.857,1.09,979,11788,0.0816,12.3,0,0,0,0,0,0,75,68207114
21915,22528,326,258.571,1.06,1003,12310,0.0811,12.3,0,0,0,0,0,0,75,68207114
23254,23022.857,162,260.143,1.05,979,12230,0.0849,11.8,0,0,0,0,0,0,75,68207114
18954,22746.143,136,265,1.03,1075,13105,0.0849,11.8,0,0,0,0,0,0,75,68207114
20052,22337.714,397,269.286,1.03,1144,13749,0.0837,12,0,0,0,0,0,0,75,68207114
25191,22406.286,492,295.286,1.05,1193,13817,0.0834,12,0,0,0,0,0,0,75,68207114
24150,22560.857,378,309.286,1.04,1183,13796,0.0836,12,0,0,0,0,0,0,75,68207114
23303,22402.714,355,320.857,1.04,1187,13958,0.0804,12.4,0,0,0,0,0,0,72.22,68207114
24957,22837.286,413,333.286,1.04,1207,14314,0.0807,12.4,0,0,0,0,0,0,72.22,68207114
20572,22454.143,156,332.429,1.02,1232,14546,0.0785,12.7,0,0,0,0,0,0,72.22,68207114
21380,22800.714,194,340.714,1.04,1271,15141,0.0786,12.7,0,0,0,0,0,0,66.67,68207114
20433,22855.143,532,360,1.05,1219,14964,0.0778,12.9,0,0,0,0,0,0,64.81,68207114
22964,22537,595,374.714,1.08,1268,15666,0.0746,13.4,0,0,0,0,0,0,64.81,68207114
33487,23870.857,563,401.143,1.15,1275,15879,0.0777,12.9,0,0,0,0,0,0,64.81,68207114
27301,24442,376,404.143,1.12,1355,16236,0.0787,12.7,0,0,0,0,0,0,64.81,68207114
26860,24713.857,462,411.143,1.07,1365,16299,0.0788,12.7,0,0,0,0,0,0,64.81,68207114
24962,25341,168,412.857,1.03,1397,16864,0.0809,12.4,0,0,0,0,0,0,64.81,68207114
21406,25344.714,213,415.571,0.97,1391,17313,0.0807,12.4,0,0,0,0,0,0,64.81,68207114
20051,25290.143,598,425,0.92,1420,17439,0.081,12.3,0,0,0,0,0,0,64.81,68207114
19631,24814,529,415.571,0.87,1430,17486,0.0798,12.5,0,0,0,0,0,0,64.81,68207114
22926,23305.286,501,406.714,0.86,1426,17459,0.0749,13.4,0,0,0,0,0,0,64.81,68207114
20253,22298.429,511,426,0.86,1422,17184,0.072,13.9,0,0,0,0,0,0,67.59,68207114
19889,21302.571,340,408.571,0.85,1447,17063,0.0688,14.5,0,0,0,0,0,0,67.59,68207114
18662,20402.571,398,441.429,0.83,1454,17264,0.0666,15,0,0,0,0,0,0,67.59,68207114
15450,19551.714,206,440.429,0.8,1487,17681,0.0653,15.3,0,0,0,0,0,0,67.59,68207114
11329,18305.714,608,441.857,0.78,1489,17424,0.0606,16.5,0,0,0,0,0,0,67.59,68207114
18236,18106.429,695,465.571,0.8,1480,17132,0.0606,16.5,0,0,0,0,0,0,67.59,68207114
17555,17339.143,498,465.143,0.79,1456,16762,0.0584,17.1,0,0,0,0,0,0,67.59,68207114
14810,16561.571,520,466.429,0.79,1417,16571,0.0571,17.5,0,0,0,0,0,0,67.59,68207114
15871,15987.571,479,486.286,0.8,1378,15985,0.0564,17.7,0,0,0,0,0,0,67.59,68207114
12155,15058,215,460.143,0.8,1387,16313,0.0542,18.4,0,0,0,0,0,0,67.59,68207114
12411,14623.857,203,459.714,0.83,1357,16565,0.0519,19.3,0,0,0,0,0,0,67.59,68207114
13471,14929.857,603,459,0.88,1351,16312,0.0528,18.9,0,0,0,0,0,0,67.59,68207114
16226,14642.714,648,452.286,0.9,1315,15977,0.0517,19.3,0,0,0,0,0,0,67.59,68207114
14939,14269,414,440.286,0.9,1261,15658,0.05,20,0,0,0,0,0,0,63.89,68207114
16366,14491.286,504,438,0.95,1274,15727,0.0495,20.2,0,0,0,0,0,0,63.89,68207114
15562,14447.143,397,426.286,0.99,1247,15688,0.0481,20.8,0,0,0,0,0,0,63.89,68207114
17367,15191.714,231,428.571,1.02,1249,15960,0.0492,20.3,0,0,0,0,0,0,63.89,68207114
14749,15525.714,189,426.571,1.01,1271,16415,0.0504,19.8,0,0,0,0,0,0,63.89,68207114
12353,15366,599,426,1.01,1272,16477,0.0503,19.9,0,0,0,0,0,0,67.59,68207114
16616,15421.714,533,409.571,1.07,1243,16331,0.0496,20.2,0,0,0,0,0,0,67.59,68207114
21022,16290.714,516,424.143,1.14,1267,16723,0.0521,19.2,0,0,0,0,0,0,67.59,68207114
21754,17060.429,424,412.714,1.2,1275,16885,0.0543,18.4,0,0,0,0,0,0,67.59,68207114
21552,17916.143,520,430.286,1.21,1243,16909,0.0569,17.6,0,0,0,0,0,0,67.59,68207114
18538,18083.429,144,417.857,1.19,1281,17538,0.0564,17.7,0,0,0,0,0,0,67.59,68207114
20327,18880.286,232,424,1.21,1288,18246,0.0574,17.4,0,0,0,0,0,0,73.15,68207114
18510,19759.857,506,410.714,1.24,1326,18216,0.0596,16.8,0,0,0,0,0,0,73.15,68207114
25261,20994.857,612,422,1.33,1340,18671,0.0638,15.7,0,0,0,0,0,0,73.15,68207114
35480,23060.286,532,424.286,1.41,1366,18970,0.0699,14.3,0,0,0,0,0,0,73.15,68207114
28507,24025,490,433.714,1.38,1364,19117,0.0727,13.7,0,0,0,0,0,0,73.15,68207114
27189,24830.286,537,436.143,1.37,1412,19463,0.0724,13.8,0,0,0,0,0,0,76.85,68207114
36031,27329.286,326,462.143,1.43,1442,20004,0.0762,13.1,0,0,0,0,0,0,76.85,68207114
33473,29207.286,215,459.714,1.41,1512,21133,0.0769,13,0,0,0,0,0,0,76.85,68207114
36841,31826,691,486.143,1.38,1529,21488,0.0796,12.6,0,0,0,0,0,0,76.85,68207114
39318,33834.143,748,505.571,1.32,1554,21222,0.0805,12.4,0,0,0,0,0,0,76.85,68207114
39059,34345.429,575,511.714,1.24,1607,21577,0.0796,12.6,0,0,0,0,0,0,79.63,68207114
32725,34948,570,523.143,1.19,1616,20918,0.0819,12.2,0,0,0,0,0,0,75.46,68207114
34693,36020,210,476.429,1.19,1682,21730,0.0892,11.2,0,0,0,0,0,0,79.63,68207114
32420,35504.143,347,479.429,1.23,1751,22764,0.0875,11.4,0,0,0,0,0,0,79.63,68207114
41414,36638.571,357,499.714,1.33,1847,24049,0.0922,10.8,0,0,0,0,0,0,79.63,68207114
53150,38968.429,458,466.429,1.4,1939,25549,0.1024,9.8,0,0,0,0,0,0,79.63,68207114
50043,40500.571,982,499.857,1.38,2066,26551,0.1101,9.1,0,0,0,0,0,0,79.63,68207114
55926,42910.143,964,555.429,1.36,2122,26577,0.1149,8.7,0,0,0,0,0,0,79.63,68207114
53286,45847.429,615,561.857,1.33,2162,26389,0.1198,8.3,0,0,0,0,0,0,79.63,68207114
57724,49137.571,445,595.429,1.33,2256,27561,0.122,8.2,0,0,0,0,0,0,79.63,68207114
55052,52370.714,454,610.714,1.31,2420,29033,0.1302,7.7,0,0,0,0,0,0,79.63,68207114
58805,54855.143,410,618.286,1.3,2560,30775,0.1312,7.6,0,0,0,0,0,0,79.63,68207114
60938,55967.714,878,678.286,1.26,2645,30686,0.1267,7.9,0,0,0,0,0,0,87.96,68207114
62352,57726.143,1041,686.714,1.2,2821,31946,0.1246,8,0,0,0,0,0,0,87.96,68207114
52634,57255.857,1162,715,1.13,2929,32583,0.1198,8.3,0,0,0,0,0,0,87.96,68207114
68066,59367.286,1331,817.286,1.13,3098,33778,0.1157,8.6,0,0,0,0,0,0,87.96,68207114
59974,59688.714,1035,901.571,1.09,3145,34032,0.1126,8.9,0,0,0,0,0,0,87.96,68207114
54957,59675.143,563,917.143,1.04,3264,35391,0.1117,9,2677971,2286572,391399,0,0,0,87.96,68207114
46191,57873.143,529,934.143,0.97,3363,36751,0.1064,9.4,2843815,2431648,412167,0,165844,145076,87.96,68207114
45544,55674,1245,986.571,0.93,3496,36981,0.1007,9.9,3067541,2639309,428232,0,194785,176368,87.96,68207114
47539,53557.857,1565,1061.429,0.91,3626,37487,0.0953,10.5,3356229,2918252,437977,0,226086,210560,87.96,68207114
48695,52995.143,1248,1073.714,0.9,3672,37692,0.0928,10.8,3678180,3234946,443234,0,250052,237094,87.96,68207114
55777,51239.571,1280,1066.429,0.89,3789,38133,0.0912,11,4023705,3576263,447442,0,269147,257938,87.96,68207114
41345,48578.286,1295,1103.571,0.86,3854,37715,0.0876,11.4,4322456,3872394,450062,0,274081,264304,87.96,68207114
38605,46242.286,673,1119.286,0.84,3871,38169,0.0843,11.9,4514802,4062501,452301,0,262404,253704,87.96,68207114
